Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2006","2006","tonnes","2630394","A","Official figure"
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2007","2007","tonnes","2558000","A","Official figure"
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2008","2008","tonnes","1985556","A","Official figure"
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2009","2009","tonnes","1152447","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0112","Maize (corn)","2005","2005","ha","143039","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0112","Maize (corn)","2006","2006","ha","130461","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0112","Maize (corn)","2007","2007","ha","143769","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0112","Maize (corn)","2008","2008","ha","216517","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0112","Maize (corn)","2009","2009","ha","178710","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","0112","Maize (corn)","2005","2005","hg/ha","27961","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","0112","Maize (corn)","2006","2006","hg/ha","13919","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","0112","Maize (corn)","2007","2007","hg/ha","11008","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","0112","Maize (corn)","2008","2008","hg/ha","18351","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","0112","Maize (corn)","2009","2009","hg/ha","16300","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","0112","Maize (corn)","2005","2005","tonnes","399958","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","0112","Maize (corn)","2006","2006","tonnes","181585","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","0112","Maize (corn)","2007","2007","tonnes","158266","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","0112","Maize (corn)","2008","2008","tonnes","397326","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","0112","Maize (corn)","2009","2009","tonnes","291301","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0118","Millet","2005","2005","ha","800763","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0118","Millet","2006","2006","ha","748311","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0118","Millet","2007","2007","ha","686892","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0118","Millet","2008","2008","ha","883619","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0118","Millet","2009","2009","ha","1051668","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","0118","Millet","2005","2005","hg/ha","7600","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","0118","Millet","2006","2006","hg/ha","6606","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","0118","Millet","2007","2007","hg/ha","4642","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","0118","Millet","2008","2008","hg/ha","7675","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","0118","Millet","2009","2009","hg/ha","7703","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","0118","Millet","2005","2005","tonnes","608551","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","0118","Millet","2006","2006","tonnes","494345","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","0118","Millet","2007","2007","tonnes","318822","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","0118","Millet","2008","2008","tonnes","678171","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","0118","Millet","2009","2009","tonnes","810121","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01510","Potatoes","2005","2005","ha","384","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01510","Potatoes","2006","2006","ha","524","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01510","Potatoes","2007","2007","ha","500","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01510","Potatoes","2008","2008","ha","250","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01510","Potatoes","2009","2009","ha","750","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01510","Potatoes","2005","2005","hg/ha","136536","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01510","Potatoes","2006","2006","hg/ha","200382","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01510","Potatoes","2007","2007","hg/ha","200000","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01510","Potatoes","2008","2008","hg/ha","113000","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01510","Potatoes","2009","2009","hg/ha","200000","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","01510","Potatoes","2005","2005","tonnes","5243","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","01510","Potatoes","2006","2006","tonnes","10500","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","01510","Potatoes","2007","2007","tonnes","10000","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","01510","Potatoes","2008","2008","tonnes","2825","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","01510","Potatoes","2009","2009","tonnes","15000","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0113","Rice","2005","2005","ha","97779","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0113","Rice","2006","2006","ha","85037","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0113","Rice","2007","2007","ha","80312","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0113","Rice","2008","2008","ha","125329","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0113","Rice","2009","2009","ha","139388","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","0113","Rice","2005","2005","hg/ha","28542","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","0113","Rice","2006","2006","hg/ha","22401","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","0113","Rice","2007","2007","hg/ha","24078","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","0113","Rice","2008","2008","hg/ha","32572","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","0113","Rice","2009","2009","hg/ha","36022","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","0113","Rice","2005","2005","tonnes","279080","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","0113","Rice","2006","2006","tonnes","190493","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","0113","Rice","2007","2007","tonnes","193379","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","0113","Rice","2008","2008","tonnes","408219","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","0113","Rice","2009","2009","tonnes","502104","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0114","Sorghum","2005","2005","ha","149173","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0114","Sorghum","2006","2006","ha","159063","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0114","Sorghum","2007","2007","ha","155919","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0114","Sorghum","2008","2008","ha","249297","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0114","Sorghum","2009","2009","ha","240425","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","0114","Sorghum","2005","2005","hg/ha","9652","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","0114","Sorghum","2006","2006","hg/ha","7607","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","0114","Sorghum","2007","2007","hg/ha","6459","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","0114","Sorghum","2008","2008","hg/ha","10089","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","0114","Sorghum","2009","2009","hg/ha","9357","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","0114","Sorghum","2005","2005","tonnes","143989","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","0114","Sorghum","2006","2006","tonnes","121003","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","0114","Sorghum","2007","2007","tonnes","100704","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","0114","Sorghum","2008","2008","tonnes","251515","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","0114","Sorghum","2009","2009","tonnes","224956","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0141","Soya beans","2005","2005","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0141","Soya beans","2006","2006","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0141","Soya beans","2007","2007","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0141","Soya beans","2008","2008","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","0141","Soya beans","2009","2009","ha","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","0141","Soya beans","2005","2005","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","0141","Soya beans","2006","2006","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","0141","Soya beans","2007","2007","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","0141","Soya beans","2008","2008","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","0141","Soya beans","2009","2009","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01802","Sugar cane","2005","2005","ha","7100","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01802","Sugar cane","2006","2006","ha","7150","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01802","Sugar cane","2007","2007","ha","7200","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01802","Sugar cane","2008","2008","ha","7200","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01802","Sugar cane","2009","2009","ha","7200","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01802","Sugar cane","2005","2005","hg/ha","1167606","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01802","Sugar cane","2006","2006","hg/ha","1160140","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01802","Sugar cane","2007","2007","hg/ha","1161111","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01802","Sugar cane","2008","2008","hg/ha","1161111","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01802","Sugar cane","2009","2009","hg/ha","1161111","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5510","Production","01802","Sugar cane","2005","2005","tonnes","829000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5510","Production","01802","Sugar cane","2006","2006","tonnes","829500","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5510","Production","01802","Sugar cane","2007","2007","tonnes","836000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5510","Production","01802","Sugar cane","2008","2008","tonnes","836000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5510","Production","01802","Sugar cane","2009","2009","tonnes","836000","E","Estimated value"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0115","Barley","2006","2006","ha","93520","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0115","Barley","2007","2007","ha","93844","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0115","Barley","2008","2008","ha","92417","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0115","Barley","2009","2009","ha","95377","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0115","Barley","2006","2006","hg/ha","29474","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0115","Barley","2007","2007","hg/ha","27599","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0115","Barley","2008","2008","hg/ha","37238","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0115","Barley","2009","2009","hg/ha","31719","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0115","Barley","2006","2006","tonnes","275640","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0115","Barley","2007","2007","tonnes","258998","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0115","Barley","2008","2008","tonnes","344141","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0115","Barley","2009","2009","tonnes","302527","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","01701","Beans, dry","2006","2006","ha","22678","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","01701","Beans, dry","2007","2007","ha","22405","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","01701","Beans, dry","2008","2008","ha","21366","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","01701","Beans, dry","2009","2009","ha","21202","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","01701","Beans, dry","2006","2006","hg/ha","19551","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","01701","Beans, dry","2007","2007","hg/ha","13799","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","01701","Beans, dry","2008","2008","hg/ha","19743","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","01701","Beans, dry","2009","2009","hg/ha","21855","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","01701","Beans, dry","2006","2006","tonnes","44338","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","01701","Beans, dry","2007","2007","tonnes","30917","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","01701","Beans, dry","2008","2008","tonnes","42183","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","01701","Beans, dry","2009","2009","tonnes","46337","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0112","Maize (corn)","2006","2006","ha","1169976","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0112","Maize (corn)","2007","2007","ha","1201832","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0112","Maize (corn)","2008","2008","ha","1273910","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0112","Maize (corn)","2009","2009","ha","1208640","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0112","Maize (corn)","2006","2006","hg/ha","51426","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0112","Maize (corn)","2007","2007","hg/ha","32491","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0112","Maize (corn)","2008","2008","hg/ha","48340","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0112","Maize (corn)","2009","2009","hg/ha","52921","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0112","Maize (corn)","2006","2006","tonnes","6016765","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0112","Maize (corn)","2007","2007","tonnes","3904825","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0112","Maize (corn)","2008","2008","tonnes","6158120","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0112","Maize (corn)","2009","2009","tonnes","6396262","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0118","Millet","2006","2006","ha","100","E","Estimated value"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0118","Millet","2007","2007","ha","100","E","Estimated value"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0118","Millet","2008","2008","ha","100","E","Estimated value"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0118","Millet","2009","2009","ha","100","E","Estimated value"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0118","Millet","2006","2006","hg/ha","20000","E","Estimated value"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0118","Millet","2007","2007","hg/ha","18533","E","Estimated value"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0118","Millet","2008","2008","hg/ha","17470","E","Estimated value"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0118","Millet","2009","2009","hg/ha","16413","E","Estimated value"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0118","Millet","2006","2006","tonnes","200","E","Estimated value"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0118","Millet","2007","2007","tonnes","185.33","I","Imputed value"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0118","Millet","2008","2008","tonnes","174.7","I","Imputed value"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0118","Millet","2009","2009","tonnes","164.13","I","Imputed value"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0117","Oats","2006","2006","ha","42530","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0117","Oats","2007","2007","ha","39724","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0117","Oats","2008","2008","ha","39637","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0117","Oats","2009","2009","ha","35396","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0117","Oats","2006","2006","hg/ha","19854","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0117","Oats","2007","2007","hg/ha","19354","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0117","Oats","2008","2008","hg/ha","24109","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0117","Oats","2009","2009","hg/ha","20805","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0117","Oats","2006","2006","tonnes","84439","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0117","Oats","2007","2007","tonnes","76880","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0117","Oats","2008","2008","tonnes","95560","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0117","Oats","2009","2009","tonnes","73640","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","01510","Potatoes","2006","2006","ha","84434","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","01510","Potatoes","2007","2007","ha","81379","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","01510","Potatoes","2008","2008","ha","81172","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","01510","Potatoes","2009","2009","ha","78169","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","01510","Potatoes","2006","2006","hg/ha","110181","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","01510","Potatoes","2007","2007","hg/ha","91336","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","01510","Potatoes","2008","2008","hg/ha","103921","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","01510","Potatoes","2009","2009","hg/ha","114915","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","01510","Potatoes","2006","2006","tonnes","930305","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","01510","Potatoes","2007","2007","tonnes","743282","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","01510","Potatoes","2008","2008","tonnes","843545","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","01510","Potatoes","2009","2009","tonnes","898282","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0116","Rye","2006","2006","ha","6855","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0116","Rye","2007","2007","ha","5548","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0116","Rye","2008","2008","ha","5331","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0116","Rye","2009","2009","ha","5197","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0116","Rye","2006","2006","hg/ha","22490","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0116","Rye","2007","2007","hg/ha","19650","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0116","Rye","2008","2008","hg/ha","25526","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0116","Rye","2009","2009","hg/ha","24520","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0116","Rye","2006","2006","tonnes","15417","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0116","Rye","2007","2007","tonnes","10902","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0116","Rye","2008","2008","tonnes","13608","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0116","Rye","2009","2009","tonnes","12743","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0114","Sorghum","2006","2006","ha","2274","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0114","Sorghum","2007","2007","ha","2470","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0114","Sorghum","2008","2008","ha","2500","E","Estimated value"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0114","Sorghum","2009","2009","ha","2500","E","Estimated value"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0114","Sorghum","2006","2006","hg/ha","34661","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0114","Sorghum","2007","2007","hg/ha","26822","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0114","Sorghum","2008","2008","hg/ha","26400","E","Estimated value"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0114","Sorghum","2009","2009","hg/ha","28759","E","Estimated value"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0114","Sorghum","2006","2006","tonnes","7882","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0114","Sorghum","2007","2007","tonnes","6625","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0114","Sorghum","2008","2008","tonnes","6600","E","Estimated value"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0114","Sorghum","2009","2009","tonnes","7189.82","I","Imputed value"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0141","Soya beans","2006","2006","ha","156680","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0141","Soya beans","2007","2007","ha","146988","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0141","Soya beans","2008","2008","ha","143684","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0141","Soya beans","2009","2009","ha","144386","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0141","Soya beans","2006","2006","hg/ha","27421","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0141","Soya beans","2007","2007","hg/ha","20679","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0141","Soya beans","2008","2008","hg/ha","24425","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0141","Soya beans","2009","2009","hg/ha","24185","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0141","Soya beans","2006","2006","tonnes","429639","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0141","Soya beans","2007","2007","tonnes","303950","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0141","Soya beans","2008","2008","tonnes","350946","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0141","Soya beans","2009","2009","tonnes","349193","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0111","Wheat","2006","2006","ha","539813","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0111","Wheat","2007","2007","ha","559257","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0111","Wheat","2008","2008","ha","487399","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0111","Wheat","2009","2009","ha","567654","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0111","Wheat","2006","2006","hg/ha","34740","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0111","Wheat","2007","2007","hg/ha","33327","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0111","Wheat","2008","2008","hg/ha","42991","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0111","Wheat","2009","2009","hg/ha","36423","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0111","Wheat","2006","2006","tonnes","1875335","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0111","Wheat","2007","2007","tonnes","1863811","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0111","Wheat","2008","2008","tonnes","2095400","A","Official figure"
"QCL","Crops and livestock products","688","Serbia","5510","Production","0111","Wheat","2009","2009","tonnes","2067555","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5312","Area harvested","0115","Barley","2005","2005","ha","105034","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5419","Yield","0115","Barley","2005","2005","hg/ha","29618","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","0115","Barley","2005","2005","tonnes","311092","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5312","Area harvested","01701","Beans, dry","2005","2005","ha","23162","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5419","Yield","01701","Beans, dry","2005","2005","hg/ha","25354","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","01701","Beans, dry","2005","2005","tonnes","58726","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5312","Area harvested","0112","Maize (corn)","2005","2005","ha","1220230","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5419","Yield","0112","Maize (corn)","2005","2005","hg/ha","58145","A","Official figure"
"QCL","Crops and livestock products","891","Serbia and Montenegro","5510","Production","0112","Maize (corn)","2005","2005","tonnes","7095030","A","Official figure"
